cellId*Ganzzahl	entrezId*Ganzzahl	expressionValue*Zahl
93	11542	8.0
93	11544	8.0
93	11545	8.0
93	11546	8.0
93	11548	8.0
93	11852	2.0
93	11853	3.0
93	11854	4.0
93	11855	2.0
93	11856	3.0
93	11857	2.0
93	11858	3.0
93	11859	5.0
93	11861	4.0
93	11863	4.0
93	11933	5.0
94	11287	3.0
94	11298	3.0
94	11302	4.0
94	11303	4.0
94	11304	5.0
94	11305	3.0
94	11306	2.0
94	11307	2.0
94	11308	4.0
94	11350	2.0
94	11548	8.0
94	11549	8.0
94	11550	8.0
94	11551	8.0
94	11552	8.0
94	11553	8.0
94	11554	8.0
94	11555	8.0
94	11556	8.0
94	11564	8.0
94	11565	8.0
94	11566	8.0
94	11567	8.0
94	11568	8.0
94	11569	8.0
94	11571	8.0
94	11572	8.0
94	11576	8.0
94	11592	8.0
94	11593	8.0
94	11595	8.0
94	11596	8.0
94	11600	8.0
94	11601	8.0
94	11602	8.0
94	11603	8.0
94	11604	8.0
94	11605	8.0
94	11606	8.0
94	11607	8.0
94	11608	8.0
94	11609	8.0
94	11610	8.0
94	11611	8.0
94	11614	8.0
94	11615	8.0
94	11622	8.0
94	11624	8.0
94	11625	8.0
94	11628	8.0
94	11629	8.0
94	11630	8.0
94	11632	8.0
94	11634	8.0
94	11636	8.0
94	11637	8.0
94	11639	8.0
94	11640	8.0
94	11641	8.0
94	11642	8.0
94	11643	8.0
94	11647	8.0
94	11648	8.0
94	11650	8.0
94	11651	8.0
94	11652	8.0
94	11655	8.0
94	11656	8.0
94	11657	8.0
94	11658	8.0
94	11666	8.0
94	11668	8.0
94	11669	8.0
94	11670	8.0
94	11671	8.0
94	11674	8.0
94	11676	8.0
94	11677	8.0
94	11682	8.0
94	11684	8.0
94	11685	8.0
94	11686	8.0
94	11687	8.0
94	11688	8.0
94	11689	8.0
94	11690	8.0
94	11691	8.0
94	11692	8.0
94	11694	8.0
94	11695	8.0
94	11697	8.0
94	11698	8.0
94	11699	8.0
94	11700	8.0
94	11701	8.0
94	11702	8.0
94	11704	8.0
94	11705	8.0
94	11717	8.0
94	11720	8.0
94	11722	8.0
94	11727	8.0
94	11728	8.0
94	11730	8.0
94	11731	8.0
94	11732	8.0
94	11733	8.0
94	11735	8.0
94	11736	8.0
94	11737	8.0
94	11739	8.0
94	11852	2.0
94	11853	5.0
94	11854	2.0
94	11855	3.0
94	11856	5.0
94	11857	2.0
94	11858	4.0
94	11859	3.0
94	11861	2.0
94	11863	4.0
94	11933	4.0
95	11287	5.0
95	11298	3.0
95	11302	3.0
95	11303	3.0
95	11304	4.0
95	11305	3.0
95	11306	4.0
95	11307	2.0
95	11308	4.0
95	11350	3.0
95	11739	8.0
95	11740	8.0
95	11743	8.0
95	11744	8.0
95	11745	8.0
95	11746	8.0
95	11747	8.0
95	11749	8.0
95	11750	8.0
95	11752	8.0
95	11753	8.0
95	11754	8.0
95	11757	8.0
95	11758	8.0
95	11761	8.0
95	11763	8.0
95	11764	8.0
95	11765	8.0
95	11766	8.0
95	11767	8.0
95	11768	8.0
95	11769	8.0
95	11770	8.0
95	11771	8.0
95	11772	8.0
95	11773	8.0
95	11774	8.0
95	11775	8.0
95	11776	8.0
95	11777	8.0
95	11778	8.0
95	11781	8.0
95	11782	8.0
95	11783	8.0
95	11784	8.0
95	11785	8.0
95	11787	8.0
95	11789	8.0
95	11790	8.0
95	11792	8.0
95	11793	8.0
95	11796	8.0
95	11797	8.0
95	11798	8.0
95	11799	8.0
95	11800	8.0
95	11801	8.0
95	11803	8.0
95	11804	8.0
95	11806	8.0
95	11807	8.0
95	11808	8.0
95	11810	8.0
95	11811	8.0
95	11812	8.0
95	11813	8.0
95	11814	8.0
95	11815	8.0
95	11816	8.0
95	11818	8.0
95	11819	8.0
95	11820	8.0
95	11821	8.0
95	11826	8.0
95	11827	8.0
95	11828	8.0
95	11829	8.0
95	11830	8.0
95	11831	8.0
95	11832	8.0
95	11833	8.0
95	11834	8.0
95	11835	8.0
95	11836	8.0
95	11837	8.0
95	11838	8.0
95	11839	8.0
95	11840	8.0
95	11841	8.0
95	11842	8.0
95	11843	8.0
95	11844	8.0
95	11845	8.0
95	11846	8.0
95	11847	8.0
95	11848	8.0
95	11849	8.0
95	11850	8.0
95	11851	8.0
95	11852	5.0
95	11853	2.0
95	11854	3.0
95	11855	5.0
95	11856	2.0
95	11857	2.0
95	11858	3.0
95	11859	5.0
95	11861	3.0
95	11863	4.0
95	11933	4.0
96	11287	5.0
96	11298	4.0
96	11302	5.0
96	11303	4.0
96	11304	4.0
96	11305	5.0
96	11306	4.0
96	11307	2.0
96	11308	4.0
96	11350	4.0
96	11352	8.0
96	11354	8.0
96	11358	8.0
96	11363	8.0
96	11364	8.0
96	11370	8.0
96	11409	8.0
96	11416	8.0
96	11418	8.0
96	11419	8.0
96	11421	8.0
96	11423	8.0
96	11425	8.0
96	11426	8.0
96	11428	8.0
96	11429	8.0
96	11430	8.0
96	11431	8.0
96	11432	8.0
96	11433	8.0
96	11434	8.0
96	11435	8.0
96	11438	8.0
96	11440	8.0
96	11441	8.0
96	11443	8.0
96	11444	8.0
96	11447	8.0
96	11448	8.0
96	11449	8.0
96	11450	8.0
96	11451	8.0
96	11452	8.0
96	11459	8.0
96	11461	8.0
96	11464	8.0
96	11465	8.0
96	11468	8.0
96	11470	8.0
96	11471	8.0
96	11472	8.0
96	11474	8.0
96	11475	8.0
96	11477	8.0
96	11479	8.0
96	11480	8.0
96	11481	8.0
96	11482	8.0
96	11484	8.0
96	11486	8.0
96	11487	8.0
96	11488	8.0
96	11489	8.0
96	11490	8.0
96	11491	8.0
96	11492	8.0
96	11495	8.0
96	11496	8.0
96	11497	8.0
96	11498	8.0
96	11499	8.0
96	11500	8.0
96	11501	8.0
96	11502	8.0
96	11504	8.0
96	11512	8.0
96	11513	8.0
96	11514	8.0
96	11515	8.0
96	11516	8.0
96	11517	8.0
96	11518	8.0
96	11519	8.0
96	11520	8.0
96	11522	8.0
96	11529	8.0
96	11532	8.0
96	11533	8.0
96	11534	8.0
96	11535	8.0
96	11536	8.0
96	11537	8.0
96	11538	8.0
96	11539	8.0
96	11540	8.0
96	11541	8.0
96	11542	8.0
96	11544	8.0
96	11545	8.0
96	11546	8.0
96	11548	8.0
96	11852	4.0
96	11853	5.0
96	11854	3.0
96	11855	4.0
96	11856	2.0
96	11857	3.0
96	11858	2.0
96	11859	2.0
96	11861	2.0
96	11863	4.0
96	11933	2.0
97	11287	2.0
97	11298	4.0
97	11302	3.0
97	11303	4.0
97	11304	4.0
97	11305	3.0
97	11306	4.0
97	11307	2.0
97	11308	2.0
97	11350	4.0
97	11548	8.0
97	11549	8.0
97	11550	8.0
97	11551	8.0
97	11552	8.0
97	11553	8.0
97	11554	8.0
97	11555	8.0
97	11556	8.0
97	11564	8.0
97	11565	8.0
97	11566	8.0
97	11567	8.0
97	11568	8.0
97	11569	8.0
97	11571	8.0
97	11572	8.0
97	11576	8.0
97	11592	8.0
97	11593	8.0
97	11595	8.0
97	11596	8.0
97	11600	8.0
97	11601	8.0
97	11602	8.0
97	11603	8.0
97	11604	8.0
97	11605	8.0
97	11606	8.0
97	11607	8.0
97	11608	8.0
97	11609	8.0
97	11610	8.0
97	11611	8.0
97	11614	8.0
97	11615	8.0
97	11622	8.0
97	11624	8.0
97	11625	8.0
97	11628	8.0
97	11629	8.0
97	11630	8.0
97	11632	8.0
97	11634	8.0
97	11636	8.0
97	11637	8.0
97	11639	8.0
97	11640	8.0
97	11641	8.0
97	11642	8.0
97	11643	8.0
97	11647	8.0
97	11648	8.0
97	11650	8.0
97	11651	8.0
97	11652	8.0
97	11655	8.0
97	11656	8.0
97	11657	8.0
97	11658	8.0
97	11666	8.0
97	11668	8.0
97	11669	8.0
97	11670	8.0
97	11671	8.0
97	11674	8.0
97	11676	8.0
97	11677	8.0
97	11682	8.0
97	11684	8.0
97	11685	8.0
97	11686	8.0
97	11687	8.0
97	11688	8.0
97	11689	8.0
97	11690	8.0
97	11691	8.0
97	11692	8.0
97	11694	8.0
97	11695	8.0
97	11697	8.0
97	11698	8.0
97	11699	8.0
97	11700	8.0
97	11701	8.0
97	11702	8.0
97	11704	8.0
97	11705	8.0
97	11717	8.0
97	11720	8.0
97	11722	8.0
97	11727	8.0
97	11728	8.0
97	11730	8.0
97	11731	8.0
97	11732	8.0
97	11733	8.0
97	11735	8.0
97	11736	8.0
97	11737	8.0
97	11739	8.0
97	11852	4.0
97	11853	5.0
97	11854	5.0
97	11855	2.0
97	11856	4.0
97	11857	3.0
97	11858	4.0
97	11859	2.0
97	11861	3.0
97	11863	5.0
97	11933	2.0
98	11287	2.0
98	11298	5.0
98	11302	3.0
98	11303	2.0
98	11304	2.0
98	11305	3.0
98	11306	2.0
98	11307	4.0
98	11308	3.0
98	11350	4.0
98	11739	8.0
98	11740	8.0
98	11743	8.0
98	11744	8.0
98	11745	8.0
98	11746	8.0
98	11747	8.0
98	11749	8.0
98	11750	8.0
98	11752	8.0
98	11753	8.0
98	11754	8.0
98	11757	8.0
98	11758	8.0
98	11761	8.0
98	11763	8.0
98	11764	8.0
98	11765	8.0
98	11766	8.0
98	11767	8.0
98	11768	8.0
98	11769	8.0
98	11770	8.0
98	11771	8.0
98	11772	8.0
98	11773	8.0
98	11774	8.0
98	11775	8.0
98	11776	8.0
98	11777	8.0
98	11778	8.0
98	11781	8.0
98	11782	8.0
98	11783	8.0
98	11784	8.0
98	11785	8.0
98	11787	8.0
98	11789	8.0
98	11790	8.0
98	11792	8.0
98	11793	8.0
98	11796	8.0
98	11797	8.0
98	11798	8.0
98	11799	8.0
98	11800	8.0
98	11801	8.0
98	11803	8.0
98	11804	8.0
98	11806	8.0
98	11807	8.0
98	11808	8.0
98	11810	8.0
98	11811	8.0
98	11812	8.0
98	11813	8.0
98	11814	8.0
98	11815	8.0
98	11816	8.0
98	11818	8.0
98	11819	8.0
98	11820	8.0
98	11821	8.0
98	11826	8.0
98	11827	8.0
98	11828	8.0
98	11829	8.0
98	11830	8.0
98	11831	8.0
98	11832	8.0
98	11833	8.0
98	11834	8.0
98	11835	8.0
98	11836	8.0
98	11837	8.0
98	11838	8.0
98	11839	8.0
98	11840	8.0
98	11841	8.0
98	11842	8.0
98	11843	8.0
98	11844	8.0
98	11845	8.0
98	11846	8.0
98	11847	8.0
98	11848	8.0
98	11849	8.0
98	11850	8.0
98	11851	8.0
98	11852	3.0
98	11853	2.0
98	11854	4.0
98	11855	5.0
98	11856	2.0
98	11857	4.0
98	11858	5.0
98	11859	5.0
98	11861	3.0
98	11863	5.0
98	11933	5.0
99	11287	3.0
99	11298	2.0
99	11302	5.0
99	11303	2.0
99	11304	3.0
99	11305	4.0
99	11306	3.0
99	11307	5.0
99	11308	4.0
99	11350	2.0
99	11352	8.0
99	11354	8.0
99	11358	8.0
99	11363	8.0
99	11364	8.0
99	11370	8.0
99	11409	8.0
99	11416	8.0
99	11418	8.0
99	11419	8.0
99	11421	8.0
99	11423	8.0
99	11425	8.0
99	11426	8.0
99	11428	8.0
99	11429	8.0
99	11430	8.0
99	11431	8.0
99	11432	8.0
99	11433	8.0
99	11434	8.0
99	11435	8.0
99	11438	8.0
99	11440	8.0
99	11441	8.0
99	11443	8.0
99	11444	8.0
99	11447	8.0
99	11448	8.0
99	11449	8.0
99	11450	8.0
99	11451	8.0
99	11452	8.0
99	11459	8.0
99	11461	8.0
99	11464	8.0
99	11465	8.0
99	11468	8.0
99	11470	8.0
99	11471	8.0
99	11472	8.0
99	11474	8.0
99	11475	8.0
99	11477	8.0
99	11479	8.0
99	11480	8.0
99	11481	8.0
99	11482	8.0
99	11484	8.0
99	11486	8.0
99	11487	8.0
99	11488	8.0
99	11489	8.0
99	11490	8.0
99	11491	8.0
99	11492	8.0
99	11495	8.0
99	11496	8.0
99	11497	8.0
99	11498	8.0
99	11499	8.0
99	11500	8.0
99	11501	8.0
99	11502	8.0
99	11504	8.0
99	11512	8.0
99	11513	8.0
99	11514	8.0
99	11515	8.0
99	11516	8.0
99	11517	8.0
99	11518	8.0
99	11519	8.0
99	11520	8.0
99	11522	8.0
99	11529	8.0
99	11532	8.0
99	11533	8.0
99	11534	8.0
99	11535	8.0
99	11536	8.0
99	11537	8.0
99	11538	8.0
99	11539	8.0
99	11540	8.0
99	11541	8.0
99	11542	8.0
99	11544	8.0
99	11545	8.0
99	11546	8.0
99	11548	8.0
99	11852	4.0
99	11853	4.0
99	11854	5.0
99	11855	5.0
99	11856	4.0
99	11857	2.0
99	11858	4.0
99	11859	4.0
99	11861	2.0
99	11863	3.0
99	11933	3.0
100	11287	5.0
100	11298	5.0
100	11302	2.0
100	11303	5.0
100	11304	3.0
100	11305	2.0
100	11306	4.0
100	11307	5.0
100	11308	4.0
100	11350	2.0
100	11548	8.0
100	11549	8.0
100	11550	8.0
100	11551	8.0
100	11552	8.0
100	11553	8.0
100	11554	8.0
100	11555	8.0
100	11556	8.0
100	11564	8.0
100	11565	8.0
100	11566	8.0
100	11567	8.0
100	11568	8.0
100	11569	8.0
100	11571	8.0
100	11572	8.0
100	11576	8.0
100	11592	8.0
100	11593	8.0
100	11595	8.0
100	11596	8.0
100	11600	8.0
100	11601	8.0
100	11602	8.0
100	11603	8.0
100	11604	8.0
100	11605	8.0
100	11606	8.0
100	11607	8.0
100	11608	8.0
100	11609	8.0
100	11610	8.0
100	11611	8.0
100	11614	8.0
100	11615	8.0
100	11622	8.0
100	11624	8.0
100	11625	8.0
100	11628	8.0
100	11629	8.0
100	11630	8.0
100	11632	8.0
100	11634	8.0
100	11636	8.0
100	11637	8.0
100	11639	8.0
100	11640	8.0
100	11641	8.0
100	11642	8.0
100	11643	8.0
100	11647	8.0
100	11648	8.0
100	11650	8.0
100	11651	8.0
100	11652	8.0
100	11655	8.0
100	11656	8.0
100	11657	8.0
100	11658	8.0
100	11666	8.0
100	11668	8.0
100	11669	8.0
100	11670	8.0
100	11671	8.0
100	11674	8.0
100	11676	8.0
100	11677	8.0
100	11682	8.0
100	11684	8.0
100	11685	8.0
100	11686	8.0
100	11687	8.0
100	11688	8.0
100	11689	8.0
100	11690	8.0
100	11691	8.0
100	11692	8.0
100	11694	8.0
100	11695	8.0
100	11697	8.0
100	11698	8.0
100	11699	8.0
100	11700	8.0
100	11701	8.0
100	11702	8.0
100	11704	8.0
100	11705	8.0
100	11717	8.0
100	11720	8.0
100	11722	8.0
100	11727	8.0
100	11728	8.0
100	11730	8.0
100	11731	8.0
100	11732	8.0
100	11733	8.0
100	11735	8.0
100	11736	8.0
100	11737	8.0
100	11739	8.0
100	11852	2.0
100	11853	2.0
100	11854	2.0
100	11855	4.0
100	11856	4.0
100	11857	3.0
100	11858	2.0
100	11859	4.0
100	11861	5.0
100	11863	5.0
100	11933	4.0
101	11287	4.0
101	11298	3.0
101	11302	5.0
101	11303	3.0
101	11304	4.0
101	11305	5.0
101	11306	3.0
101	11307	3.0
101	11308	3.0
101	11350	3.0
101	11739	8.0
101	11740	8.0
101	11743	8.0
101	11744	8.0
101	11745	8.0
101	11746	8.0
101	11747	8.0
101	11749	8.0
101	11750	8.0
101	11752	8.0
101	11753	8.0
101	11754	8.0
101	11757	8.0
101	11758	8.0
101	11761	8.0
101	11763	8.0
101	11764	8.0
101	11765	8.0
101	11766	8.0
101	11767	8.0
101	11768	8.0
101	11769	8.0
101	11770	8.0
101	11771	8.0
101	11772	8.0
101	11773	8.0
101	11774	8.0
101	11775	8.0
101	11776	8.0
101	11777	8.0
101	11778	8.0
101	11781	8.0
101	11782	8.0
101	11783	8.0
101	11784	8.0
101	11785	8.0
101	11787	8.0
101	11789	8.0
101	11790	8.0
101	11792	8.0
101	11793	8.0
101	11796	8.0
101	11797	8.0
101	11798	8.0
101	11799	8.0
101	11800	8.0
101	11801	8.0
101	11803	8.0
101	11804	8.0
101	11806	8.0
101	11807	8.0
101	11808	8.0
101	11810	8.0
101	11811	8.0
101	11812	8.0
101	11813	8.0
101	11814	8.0
101	11815	8.0
101	11816	8.0
101	11818	8.0
101	11819	8.0
101	11820	8.0
101	11821	8.0
101	11826	8.0
101	11827	8.0
101	11828	8.0
101	11829	8.0
101	11830	8.0
101	11831	8.0
101	11832	8.0
101	11833	8.0
101	11834	8.0
101	11835	8.0
101	11836	8.0
101	11837	8.0
101	11838	8.0
101	11839	8.0
101	11840	8.0
101	11841	8.0
101	11842	8.0
101	11843	8.0
101	11844	8.0
101	11845	8.0
101	11846	8.0
101	11847	8.0
101	11848	8.0
101	11849	8.0
101	11850	8.0
101	11851	8.0
101	11852	3.0
101	11853	3.0
101	11854	3.0
101	11855	3.0
101	11856	2.0
101	11857	4.0
101	11858	2.0
101	11859	5.0
101	11861	3.0
101	11863	5.0
101	11933	2.0
102	11287	5.0
102	11298	2.0
102	11302	4.0
102	11303	3.0
102	11304	5.0
102	11305	3.0
102	11306	2.0
102	11307	4.0
102	11308	4.0
102	11350	2.0
102	11352	8.0
102	11354	8.0
102	11358	8.0
102	11363	8.0
102	11364	8.0
102	11370	8.0
102	11409	8.0
102	11416	8.0
102	11418	8.0
102	11419	8.0
102	11421	8.0
102	11423	8.0
102	11425	8.0
102	11426	8.0
102	11428	8.0
102	11429	8.0
102	11430	8.0
102	11431	8.0
102	11432	8.0
102	11433	8.0
102	11434	8.0
102	11435	8.0
102	11438	8.0
102	11440	8.0
102	11441	8.0
102	11443	8.0
102	11444	8.0
102	11447	8.0
102	11448	8.0
102	11449	8.0
102	11450	8.0
102	11451	8.0
102	11452	8.0
102	11459	8.0
102	11461	8.0
102	11464	8.0
102	11465	8.0
102	11468	8.0
102	11470	8.0
102	11471	8.0
102	11472	8.0
102	11474	8.0
102	11475	8.0
102	11477	8.0
102	11479	8.0
102	11480	8.0
102	11481	8.0
102	11482	8.0
102	11484	8.0
102	11486	8.0
102	11487	8.0
102	11488	8.0
102	11489	8.0
102	11490	8.0
102	11491	8.0
102	11492	8.0
102	11495	8.0
102	11496	8.0
102	11497	8.0
102	11498	8.0
102	11499	8.0
102	11500	8.0
102	11501	8.0
102	11502	8.0
102	11504	8.0
102	11512	8.0
102	11513	8.0
102	11514	8.0
102	11515	8.0
102	11516	8.0
102	11517	8.0
102	11518	8.0
102	11519	8.0
102	11520	8.0
102	11522	8.0
102	11529	8.0
102	11532	8.0
102	11533	8.0
102	11534	8.0
102	11535	8.0
102	11536	8.0
102	11537	8.0
102	11538	8.0
102	11539	8.0
102	11540	8.0
102	11541	8.0
102	11542	8.0
102	11544	8.0
102	11545	8.0
102	11546	8.0
102	11548	8.0
102	11852	3.0
102	11853	4.0
102	11854	5.0
102	11855	3.0
102	11856	3.0
102	11857	3.0
102	11858	4.0
102	11859	5.0
102	11861	3.0
102	11863	3.0
102	11933	3.0
103	11287	3.0
103	11298	5.0
103	11302	4.0
103	11303	5.0
103	11304	5.0
103	11305	2.0
103	11306	4.0
103	11307	4.0
103	11308	5.0
103	11350	4.0
103	11548	8.0
103	11549	8.0
103	11550	8.0
103	11551	8.0
103	11552	8.0
103	11553	8.0
103	11554	8.0
103	11555	8.0
103	11556	8.0
103	11564	8.0
103	11565	8.0
103	11566	8.0
103	11567	8.0
103	11568	8.0
103	11569	8.0
103	11571	8.0
103	11572	8.0
103	11576	8.0
103	11592	8.0
103	11593	8.0
103	11595	8.0
103	11596	8.0
103	11600	8.0
103	11601	8.0
103	11602	8.0
103	11603	8.0
103	11604	8.0
103	11605	8.0
103	11606	8.0
103	11607	8.0
103	11608	8.0
103	11609	8.0
103	11610	8.0
103	11611	8.0
103	11614	8.0
103	11615	8.0
103	11622	8.0
103	11624	8.0
103	11625	8.0
103	11628	8.0
103	11629	8.0
103	11630	8.0
103	11632	8.0
103	11634	8.0
103	11636	8.0
103	11637	8.0
103	11639	8.0
103	11640	8.0
103	11641	8.0
103	11642	8.0
103	11643	8.0
103	11647	8.0
103	11648	8.0
103	11650	8.0
103	11651	8.0
103	11652	8.0
103	11655	8.0
103	11656	8.0
103	11657	8.0
103	11658	8.0
103	11666	8.0
103	11668	8.0
103	11669	8.0
103	11670	8.0
103	11671	8.0
103	11674	8.0
103	11676	8.0
103	11677	8.0
103	11682	8.0
103	11684	8.0
103	11685	8.0
103	11686	8.0
103	11687	8.0
103	11688	8.0
103	11689	8.0
103	11690	8.0
103	11691	8.0
103	11692	8.0
103	11694	8.0
103	11695	8.0
103	11697	8.0
103	11698	8.0
103	11699	8.0
103	11700	8.0
103	11701	8.0
103	11702	8.0
103	11704	8.0
103	11705	8.0
103	11717	8.0
103	11720	8.0
103	11722	8.0
103	11727	8.0
103	11728	8.0
103	11730	8.0
103	11731	8.0
103	11732	8.0
103	11733	8.0
103	11735	8.0
103	11736	8.0
103	11737	8.0
103	11739	8.0
103	11852	3.0
103	11853	2.0
103	11854	4.0
103	11855	4.0
103	11856	3.0
103	11857	2.0
103	11858	5.0
103	11859	5.0
103	11861	4.0
103	11863	3.0
103	11933	5.0
104	11287	4.0
104	11298	3.0
104	11302	5.0
104	11303	4.0
104	11304	4.0
104	11305	2.0
104	11306	4.0
104	11307	3.0
104	11308	4.0
104	11350	2.0
104	11739	8.0
104	11740	8.0
104	11743	8.0
104	11744	8.0
104	11745	8.0
104	11746	8.0
104	11747	8.0
104	11749	8.0
104	11750	8.0
104	11752	8.0
104	11753	8.0
104	11754	8.0
104	11757	8.0
104	11758	8.0
104	11761	8.0
104	11763	8.0
104	11764	8.0
104	11765	8.0
104	11766	8.0
104	11767	8.0
104	11768	8.0
104	11769	8.0
104	11770	8.0
104	11771	8.0
104	11772	8.0
104	11773	8.0
104	11774	8.0
104	11775	8.0
104	11776	8.0
104	11777	8.0
104	11778	8.0
104	11781	8.0
104	11782	8.0
104	11783	8.0
104	11784	8.0
104	11785	8.0
104	11787	8.0
104	11789	8.0
104	11790	8.0
104	11792	8.0
104	11793	8.0
104	11796	8.0
104	11797	8.0
104	11798	8.0
104	11799	8.0
104	11800	8.0
104	11801	8.0
104	11803	8.0
104	11804	8.0
104	11806	8.0
104	11807	8.0
104	11808	8.0
104	11810	8.0
104	11811	8.0
104	11812	8.0
104	11813	8.0
104	11814	8.0
104	11815	8.0
104	11816	8.0
104	11818	8.0
104	11819	8.0
104	11820	8.0
104	11821	8.0
104	11826	8.0
104	11827	8.0
104	11828	8.0
104	11829	8.0
104	11830	8.0
104	11831	8.0
104	11832	8.0
104	11833	8.0
104	11834	8.0
104	11835	8.0
104	11836	8.0
104	11837	8.0
104	11838	8.0
104	11839	8.0
104	11840	8.0
104	11841	8.0
104	11842	8.0
104	11843	8.0
104	11844	8.0
104	11845	8.0
104	11846	8.0
104	11847	8.0
104	11848	8.0
104	11849	8.0
104	11850	8.0
104	11851	8.0
104	11852	2.0
104	11853	3.0
104	11854	4.0
104	11855	4.0
104	11856	2.0
104	11857	5.0
104	11858	4.0
104	11859	2.0
104	11861	2.0
104	11863	3.0
104	11933	5.0
105	11287	5.0
105	11298	3.0
105	11302	5.0
105	11303	4.0
105	11304	2.0
105	11305	4.0
105	11306	2.0
105	11307	3.0
105	11308	4.0
105	11350	2.0
105	11352	8.0
105	11354	8.0
105	11358	8.0
105	11363	8.0
105	11364	8.0
105	11370	8.0
105	11409	8.0
105	11416	8.0
105	11418	8.0
105	11419	8.0
105	11421	8.0
105	11423	8.0
105	11425	8.0
105	11426	8.0
105	11428	8.0
105	11429	8.0
105	11430	8.0
105	11431	8.0
105	11432	8.0
105	11433	8.0
105	11434	8.0
105	11435	8.0
105	11438	8.0
105	11440	8.0
105	11441	8.0
105	11443	8.0
105	11444	8.0
105	11447	8.0
105	11448	8.0
105	11449	8.0
105	11450	8.0
105	11451	8.0
105	11452	8.0
105	11459	8.0
105	11461	8.0
105	11464	8.0
105	11465	8.0
105	11468	8.0
105	11470	8.0
105	11471	8.0
105	11472	8.0
105	11474	8.0
105	11475	8.0
105	11477	8.0
105	11479	8.0
105	11480	8.0
105	11481	8.0
105	11482	8.0
105	11484	8.0
105	11486	8.0
105	11487	8.0
105	11488	8.0
105	11489	8.0
105	11490	8.0
105	11491	8.0
105	11492	8.0
105	11495	8.0
105	11496	8.0
105	11497	8.0
105	11498	8.0
105	11499	8.0
105	11500	8.0
105	11501	8.0
105	11502	8.0
105	11504	8.0
105	11512	8.0
105	11513	8.0
105	11514	8.0
105	11515	8.0
105	11516	8.0
105	11517	8.0
105	11518	8.0
105	11519	8.0
105	11520	8.0
105	11522	8.0
105	11529	8.0
105	11532	8.0
105	11533	8.0
105	11534	8.0
105	11535	8.0
105	11536	8.0
105	11537	8.0
105	11538	8.0
105	11539	8.0
105	11540	8.0
105	11541	8.0
105	11542	8.0
105	11544	8.0
105	11545	8.0
105	11546	8.0
105	11548	8.0
105	11852	5.0
105	11853	2.0
105	11854	4.0
105	11855	4.0
105	11856	4.0
105	11857	5.0
105	11858	2.0
105	11859	2.0
105	11861	2.0
105	11863	5.0
105	11933	3.0
106	11287	3.0
106	11298	4.0
106	11302	3.0
106	11303	4.0
106	11304	2.0
106	11305	2.0
106	11306	3.0
106	11307	3.0
106	11308	3.0
106	11350	5.0
106	11548	8.0
106	11549	8.0
106	11550	8.0
106	11551	8.0
106	11552	8.0
106	11553	8.0
106	11554	8.0
106	11555	8.0
106	11556	8.0
106	11564	8.0
106	11565	8.0
106	11566	8.0
106	11567	8.0
106	11568	8.0
106	11569	8.0
106	11571	8.0
106	11572	8.0
106	11576	8.0
106	11592	8.0
106	11593	8.0
106	11595	8.0
106	11596	8.0
106	11600	8.0
106	11601	8.0
106	11602	8.0
106	11603	8.0
106	11604	8.0
106	11605	8.0
106	11606	8.0
106	11607	8.0
106	11608	8.0
106	11609	8.0
106	11610	8.0
106	11611	8.0
106	11614	8.0
106	11615	8.0
106	11622	8.0
106	11624	8.0
106	11625	8.0
106	11628	8.0
106	11629	8.0
106	11630	8.0
106	11632	8.0
106	11634	8.0
106	11636	8.0
106	11637	8.0
106	11639	8.0
106	11640	8.0
106	11641	8.0
106	11642	8.0
106	11643	8.0
106	11647	8.0
106	11648	8.0
106	11650	8.0
106	11651	8.0
106	11652	8.0
106	11655	8.0
106	11656	8.0
106	11657	8.0
106	11658	8.0
106	11666	8.0
106	11668	8.0
106	11669	8.0
106	11670	8.0
106	11671	8.0
106	11674	8.0
106	11676	8.0
106	11677	8.0
106	11682	8.0
106	11684	8.0
106	11685	8.0
106	11686	8.0
106	11687	8.0
106	11688	8.0
106	11689	8.0
106	11690	8.0
106	11691	8.0
106	11692	8.0
106	11694	8.0
106	11695	8.0
106	11697	8.0
106	11698	8.0
106	11699	8.0
106	11700	8.0
106	11701	8.0
106	11702	8.0
106	11704	8.0
106	11705	8.0
106	11717	8.0
106	11720	8.0
106	11722	8.0
106	11727	8.0
106	11728	8.0
106	11730	8.0
106	11731	8.0
106	11732	8.0
106	11733	8.0
106	11735	8.0
106	11736	8.0
106	11737	8.0
106	11739	8.0
106	11852	3.0
106	11853	5.0
106	11854	5.0
106	11855	5.0
106	11856	5.0
106	11857	5.0
106	11858	2.0
106	11859	4.0
106	11861	4.0
106	11863	4.0
106	11933	5.0
107	11287	5.0
107	11298	5.0
107	11302	2.0
107	11303	3.0
107	11304	2.0
107	11305	5.0
107	11306	4.0
107	11307	5.0
107	11308	4.0
107	11350	5.0
107	11739	8.0
107	11740	8.0
107	11743	8.0
107	11744	8.0
107	11745	8.0
107	11746	8.0
107	11747	8.0
107	11749	8.0
107	11750	8.0
107	11752	8.0
107	11753	8.0
107	11754	8.0
107	11757	8.0
107	11758	8.0
107	11761	8.0
107	11763	8.0
107	11764	8.0
107	11765	8.0
107	11766	8.0
107	11767	8.0
107	11768	8.0
107	11769	8.0
107	11770	8.0
107	11771	8.0
107	11772	8.0
107	11773	8.0
107	11774	8.0
